ID_LIEU,CODE_POSTAL,VILLE,DEPARTEMENT,REGION,PAYS,LATITUDE,LONGITUDE
5274,15590,Mandailles-Saint-Julien,Cantal,Auvergne-Rhône-Alpes,France,45.07419206250002,2.6491464375
5275,15590,Velzic,Cantal,Auvergne-Rhône-Alpes,France,44.99630700000002,2.55467925
5276,15590,Lascelle,Cantal,Auvergne-Rhône-Alpes,France,45.02977310030393,2.57346854103344
5277,15600,Maurs,Cantal,Auvergne-Rhône-Alpes,France,44.7169624113475,2.16877985815603
5278,15600,Montmurat,Cantal,Auvergne-Rhône-Alpes,France,44.6311175,2.200345
5279,15600,Saint-Constant-Fournoulès,Cantal,Auvergne-Rhône-Alpes,France,44.6856549033817,2.2603938647343
5280,15600,Saint-Santin-de-Maurs,Cantal,Auvergne-Rhône-Alpes,France,44.65798346456696,2.20934413385827
5281,15600,Saint-Étienne-de-Maurs,Cantal,Auvergne-Rhône-Alpes,France,44.72177906250001,2.23285524305556
5282,15600,Leynhac,Cantal,Auvergne-Rhône-Alpes,France,44.73980631436316,2.28103533875339
5283,15600,Le Trioulou,Cantal,Auvergne-Rhône-Alpes,France,44.67012761589404,2.1922259602649
5284,15600,Rouziers,Cantal,Auvergne-Rhône-Alpes,France,44.79826977695169,2.20666832713755
5285,15600,Saint-Julien-de-Toursac,Cantal,Auvergne-Rhône-Alpes,France,44.77453317689534,2.2021944765343
5286,15600,Boisset,Cantal,Auvergne-Rhône-Alpes,France,44.78545434589803,2.2497556984479
5287,15600,Quézac,Cantal,Auvergne-Rhône-Alpes,France,44.75652352173915,2.18205782608695
5288,15700,Barriac-les-Bosquets,Cantal,Auvergne-Rhône-Alpes,France,45.14725743654822,2.26745068527919
5289,15700,Chaussenac,Cantal,Auvergne-Rhône-Alpes,France,45.17232051136364,2.277169375
5290,15700,Pleaux,Cantal,Auvergne-Rhône-Alpes,France,45.14013828260872,2.25132079347826
5291,15700,Escorailles,Cantal,Auvergne-Rhône-Alpes,France,45.16922388888888,2.33363095238095
5292,15700,Ally,Cantal,Auvergne-Rhône-Alpes,France,45.16344504911591,2.3215663654224
5293,15700,Brageac,Cantal,Auvergne-Rhône-Alpes,France,45.20446825870643,2.26590343283582
5294,15800,Saint-Jacques-des-Blats,Cantal,Auvergne-Rhône-Alpes,France,45.04667921212119,2.71087321212121
5295,15800,Vic-sur-Cère,Cantal,Auvergne-Rhône-Alpes,France,44.96551058309041,2.61825629737609
5296,15800,Badailhac,Cantal,Auvergne-Rhône-Alpes,France,44.91368431372548,2.62999621848739
5297,15800,Saint-Clément,Cantal,Auvergne-Rhône-Alpes,France,44.97181559055113,2.67847421259843
5298,15800,Jou-sous-Monjou,Cantal,Auvergne-Rhône-Alpes,France,44.94059475555559,2.66095342222222
5299,15800,Polminhac,Cantal,Auvergne-Rhône-Alpes,France,44.94962037974685,2.57793718987342
5300,15800,Raulhac,Cantal,Auvergne-Rhône-Alpes,France,44.90620362857142,2.65571525714286
5301,15800,Pailherols,Cantal,Auvergne-Rhône-Alpes,France,44.95738092140918,2.7033635501355
5302,15800,Thiézac,Cantal,Auvergne-Rhône-Alpes,France,45.01931558823529,2.66571168067227
5303,16000,Angoulême,Charente,Nouvelle-Aquitaine,France,45.6477887128713,0.15122232673267
5304,16100,Saint-Laurent-de-Cognac,Charente,Nouvelle-Aquitaine,France,45.69517822429906,-0.39519803738318
5305,16100,Boutiers-Saint-Trojan,Charente,Nouvelle-Aquitaine,France,45.70884396039605,-0.2940195049505
5306,16100,Saint-Brice,Charente,Nouvelle-Aquitaine,France,45.69375473282442,-0.26807183206107
5307,16100,Châteaubernard,Charente,Nouvelle-Aquitaine,France,45.67751157894737,-0.31315131578947
5308,16100,Merpins,Charente,Nouvelle-Aquitaine,France,45.67454267605634,-0.37082211267606
5309,16100,Cognac,Charente,Nouvelle-Aquitaine,France,45.69394234375,-0.34207234375
5310,16100,Javrezac,Charente,Nouvelle-Aquitaine,France,45.7000378125,-0.3627853125
5311,16100,Louzac-Saint-André,Charente,Nouvelle-Aquitaine,France,45.72656195312499,-0.39729375
5312,16110,La Rochette,Charente,Nouvelle-Aquitaine,France,45.80232184210526,0.31227710526316
5313,16110,Taponnat-Fleurignac,Charente,Nouvelle-Aquitaine,France,45.76725221153845,0.41200778846154
5314,16110,Yvrac-et-Malleyrand,Charente,Nouvelle-Aquitaine,France,45.73271938547485,0.4655394972067
5315,16110,La Rochefoucauld,Charente,Nouvelle-Aquitaine,France,45.7346441509434,0.3919341509434
5316,16110,Pranzac,Charente,Nouvelle-Aquitaine,France,45.67533641221377,0.3447865648855
5317,16110,Agris,Charente,Nouvelle-Aquitaine,France,45.77787326086959,0.33298514492754
5318,16110,Rancogne,Charente,Nouvelle-Aquitaine,France,45.70246759259262,0.39076046296296
5319,16110,Saint-Projet-Saint-Constant,Charente,Nouvelle-Aquitaine,France,45.72470776859505,0.35648628099174
5320,16110,Bunzac,Charente,Nouvelle-Aquitaine,France,45.69891451923078,0.34865711538462
5321,16110,Rivières,Charente,Nouvelle-Aquitaine,France,45.76152026315791,0.35462833333333
5322,16110,Marillac-le-Franc,Charente,Nouvelle-Aquitaine,France,45.73049347107438,0.43528933884298
5323,16120,Bouteville,Charente,Nouvelle-Aquitaine,France,45.60814459016393,-0.12703926229508
5324,16120,Birac,Charente,Nouvelle-Aquitaine,France,45.56617873563218,-0.05062517241379
5325,16120,Bonneuil,Charente,Nouvelle-Aquitaine,France,45.57580783333335,-0.14075525
5326,16120,Ladiville,Charente,Nouvelle-Aquitaine,France,45.50960007874018,-0.06305149606299
5327,16120,Vibrac,Charente,Nouvelle-Aquitaine,France,45.64041176470588,-0.05944117647059
5328,16120,Angeac-Charente,Charente,Nouvelle-Aquitaine,France,45.6223392173913,-0.08084113043478
5329,16120,Saint-Simon,Charente,Nouvelle-Aquitaine,France,45.6552120224719,-0.07863752808989
5330,16120,Mosnac,Charente,Nouvelle-Aquitaine,France,45.61420166666667,-0.01507318181818
5331,16120,Saint-Simeux,Charente,Nouvelle-Aquitaine,France,45.63327939655172,-0.03613612068966
5332,16120,Châteauneuf-sur-Charente,Charente,Nouvelle-Aquitaine,France,45.59811293413172,-0.05254652694611
5333,16120,Bellevigne,Charente,Nouvelle-Aquitaine,France,45.53841646198831,-0.11621932748538
5334,16120,Graves-Saint-Amant,Charente,Nouvelle-Aquitaine,France,45.64033068627454,-0.10585225490196
5335,16120,Bassac,Charente,Nouvelle-Aquitaine,France,45.66432595959596,-0.09544747474747
5336,16130,Angeac-Champagne,Charente,Nouvelle-Aquitaine,France,45.60852198757765,-0.29418322981366
5337,16130,Juillac-le-Coq,Charente,Nouvelle-Aquitaine,France,45.59033638655463,-0.2565331092437
5338,16130,Gimeux,Charente,Nouvelle-Aquitaine,France,45.63617397849461,-0.37398322580645
5339,16130,Verrières,Charente,Nouvelle-Aquitaine,France,45.5608208955224,-0.26404111940298
5340,16130,Saint-Preuil,Charente,Nouvelle-Aquitaine,France,45.59596278688526,-0.17330745901639
5341,16130,Segonzac,Charente,Nouvelle-Aquitaine,France,45.61066246031746,-0.2167253968254
5342,16130,Ars,Charente,Nouvelle-Aquitaine,France,45.63100817518247,-0.3980103649635
5343,16130,Salles-d\'Angles,Charente,Nouvelle-Aquitaine,France,45.61161126582278,-0.34587544303797
5344,16130,Lignières-Sonneville,Charente,Nouvelle-Aquitaine,France,45.56693821989527,-0.17909696335079
5345,16130,Genté,Charente,Nouvelle-Aquitaine,France,45.62799589285714,-0.30382357142857
5346,16130,Gensac-la-Pallue,Charente,Nouvelle-Aquitaine,France,45.65959582417583,-0.2670943956044
5347,16130,Saint-Fort-sur-le-Né,Charente,Nouvelle-Aquitaine,France,45.583932734375,-0.307169921875
5348,16140,Charmé,Charente,Nouvelle-Aquitaine,France,45.95023782258065,0.12580709677419
5349,16140,Saint-Fraigne,Charente,Nouvelle-Aquitaine,France,45.95837071856288,-0.0089774251497
5350,16140,Ébréon,Charente,Nouvelle-Aquitaine,France,45.94593013333333,0.02707266666667
5351,16140,Verdille,Charente,Nouvelle-Aquitaine,France,45.88394784313726,-0.0968362745098
5352,16140,Lupsault,Charente,Nouvelle-Aquitaine,France,45.93691237288136,-0.06646949152542
5353,16140,Ranville-Breuillaud,Charente,Nouvelle-Aquitaine,France,45.90914066666668,-0.12690247619048
5354,16140,Aigre,Charente,Nouvelle-Aquitaine,France,45.89154195652175,0.00222
5355,16140,Mons,Charente,Nouvelle-Aquitaine,France,45.86955999999998,-0.02793469230769
5356,16140,Les Gours,Charente,Nouvelle-Aquitaine,France,45.95936894736843,-0.07365592105263
5357,16140,Fouqueure,Charente,Nouvelle-Aquitaine,France,45.88200007299269,0.07367065693431
5358,16140,Oradour,Charente,Nouvelle-Aquitaine,France,45.91112302083334,-0.0304115625
5359,16140,Ambérac,Charente,Nouvelle-Aquitaine,France,45.85736853846154,0.05815823076923
5360,16140,La Chapelle,Charente,Nouvelle-Aquitaine,France,45.82810106194689,0.05075115044248
5361,16140,Ligné,Charente,Nouvelle-Aquitaine,France,45.91562273809524,0.10411952380952
5362,16140,Villejésus,Charente,Nouvelle-Aquitaine,France,45.90341914529916,0.0247764957265
5363,16140,Tusson,Charente,Nouvelle-Aquitaine,France,45.93609532608695,0.07907010869565
5364,16140,Marcillac-Lanville,Charente,Nouvelle-Aquitaine,France,45.85687070175439,0.01993116959064
5365,16140,Barbezières,Charente,Nouvelle-Aquitaine,France,45.90988068493149,-0.08628561643836
5366,16140,Bessé,Charente,Nouvelle-Aquitaine,France,45.95840775862068,0.08238913793103
5367,16150,Étagnac,Charente,Nouvelle-Aquitaine,France,45.89626685393257,0.78346595505618
5368,16150,Chassenon,Charente,Nouvelle-Aquitaine,France,45.84810766355137,0.76870822429907
5369,16150,Pressignac,Charente,Nouvelle-Aquitaine,France,45.81522953352769,0.7401978425656
5370,16150,Saint-Quentin-sur-Charente,Charente,Nouvelle-Aquitaine,France,45.83791480620157,0.67529558139535
5371,16150,Exideuil,Charente,Nouvelle-Aquitaine,France,45.88292875000001,0.66058572916667
5372,16150,Chirac,Charente,Nouvelle-Aquitaine,France,45.91346023715413,0.68947367588933
5373,16150,Chabrac,Charente,Nouvelle-Aquitaine,France,45.92964213973799,0.7475080349345
5374,16150,Chabanais,Charente,Nouvelle-Aquitaine,France,45.86316396341465,0.7108793902439
5375,16160,Gond-Pontouvre,Charente,Nouvelle-Aquitaine,France,45.67886247619049,0.16722428571429
5376,16170,Bonneville,Charente,Nouvelle-Aquitaine,France,45.8409828888889,-0.04735788888889
5377,16170,Saint-Amant-de-Nouère,Charente,Nouvelle-Aquitaine,France,45.7389899270073,-0.00292824817518
5378,16170,Mareuil,Charente,Nouvelle-Aquitaine,France,45.77479476190477,-0.13312285714286
5379,16170,Anville,Charente,Nouvelle-Aquitaine,France,45.82743032258065,-0.11509935483871
5380,16170,Montigné,Charente,Nouvelle-Aquitaine,France,45.82053411764706,-0.08218117647059
5381,16170,Rouillac,Charente,Nouvelle-Aquitaine,France,45.78013510548526,-0.09668569620253
5382,16170,Vaux-Rouillac,Charente,Nouvelle-Aquitaine,France,45.74321238938054,-0.09303610619469
5383,16170,Auge-Saint-Médard,Charente,Nouvelle-Aquitaine,France,45.84947793103446,-0.08546793103448
5384,16170,Saint-Cybardeaux,Charente,Nouvelle-Aquitaine,France,45.77562442953019,-0.02600979865772
5385,16170,Échallat,Charente,Nouvelle-Aquitaine,France,45.71697974789915,-0.04024025210084
5386,16170,Gourville,Charente,Nouvelle-Aquitaine,France,45.8262988,-0.02325552
5387,16170,Genac-Bignac,Charente,Nouvelle-Aquitaine,France,45.80151713567837,0.03427939698492
5388,16190,Deviat,Charente,Nouvelle-Aquitaine,France,45.41420724489797,0.00923520408163
5389,16190,Juignac,Charente,Nouvelle-Aquitaine,France,45.36575785714285,0.15768047619048
5390,16190,Salles-Lavalette,Charente,Nouvelle-Aquitaine,France,45.38284558823531,0.23546182352941
5391,16190,Montmoreau,Charente,Nouvelle-Aquitaine,France,45.40790913294803,0.13142612716763
5392,16190,Bors (Canton de Tude-et-Lavalette),Charente,Nouvelle-Aquitaine,France,45.3404513186813,0.14881543956044
5393,16190,Nonac,Charente,Nouvelle-Aquitaine,France,45.42390655737708,0.04865158469945
5394,16190,Saint-Martial,Charente,Nouvelle-Aquitaine,France,45.36855000000001,0.06730428571429
5395,16190,Courgeac,Charente,Nouvelle-Aquitaine,France,45.39217230215828,0.08368467625899
5396,16190,Poullignac,Charente,Nouvelle-Aquitaine,France,45.3953512658228,-0.01065734177215
5397,16200,Sigogne,Charente,Nouvelle-Aquitaine,France,45.73270147368419,-0.16531578947368
5398,16200,Houlette,Charente,Nouvelle-Aquitaine,France,45.7595895,-0.21076875
5399,16200,Chassors,Charente,Nouvelle-Aquitaine,France,45.7094095505618,-0.20418370786517
5400,16200,Foussignac,Charente,Nouvelle-Aquitaine,France,45.71603325,-0.12220925
5401,16200,Nercillac,Charente,Nouvelle-Aquitaine,France,45.72195802469138,-0.26463777777778
5402,16200,Julienne,Charente,Nouvelle-Aquitaine,France,45.69297178571428,-0.23550035714286
5403,16200,Bourg-Charente,Charente,Nouvelle-Aquitaine,France,45.67014523255813,-0.22611872093023
5404,16200,Jarnac,Charente,Nouvelle-Aquitaine,France,45.68449753246754,-0.16429253246753
5405,16200,Triac-Lautrait,Charente,Nouvelle-Aquitaine,France,45.68118987804879,-0.12387951219512
5406,16200,Réparsac,Charente,Nouvelle-Aquitaine,France,45.7324655263158,-0.24834307017544
5407,16200,Courbillac,Charente,Nouvelle-Aquitaine,France,45.77818669354841,-0.18330209677419
5408,16200,Sainte-Sévère,Charente,Nouvelle-Aquitaine,France,45.76850058333334,-0.24447375
5409,16200,Les Métairies,Charente,Nouvelle-Aquitaine,France,45.70654575342466,-0.17506123287671
5410,16200,Mérignac,Charente,Nouvelle-Aquitaine,France,45.69555316901408,-0.06950154929577
5411,16200,Gondeville,Charente,Nouvelle-Aquitaine,France,45.66954907216496,-0.15530175257732
5412,16200,Fleurac,Charente,Nouvelle-Aquitaine,France,45.71718282608696,-0.08293891304348
5413,16200,Mainxe,Charente,Nouvelle-Aquitaine,France,45.66300640625001,-0.183050625
5414,16210,Rioux-Martin,Charente,Nouvelle-Aquitaine,France,45.24132741007195,0.00535151079137
5415,16210,Bardenac,Charente,Nouvelle-Aquitaine,France,45.30230032520326,-0.01466967479675
5416,16210,Yviers,Charente,Nouvelle-Aquitaine,France,45.27736333333335,-0.02635624113475
5417,16210,Rouffiac,Charente,Nouvelle-Aquitaine,France,45.26628248226952,0.09866929078014
5418,16210,Bellon,Charente,Nouvelle-Aquitaine,France,45.31429146666665,0.11199566666667
5419,16210,Courlac,Charente,Nouvelle-Aquitaine,France,45.30400764331207,0.08424732484076
5420,16210,Bazac,Charente,Nouvelle-Aquitaine,France,45.22330385321101,0.0364923853211
5421,16210,Les Essards,Charente,Nouvelle-Aquitaine,France,45.23913392857141,0.11239544642857
5422,16210,Curac,Charente,Nouvelle-Aquitaine,France,45.29783624999998,0.02030825
5423,16210,Brie-sous-Chalais,Charente,Nouvelle-Aquitaine,France,45.31905689922478,0.00933736434109
5424,16210,Saint-Romain,Charente,Nouvelle-Aquitaine,France,45.28462313725493,0.13283210784314
5425,16210,Saint-Quentin-de-Chalais,Charente,Nouvelle-Aquitaine,France,45.24374072916667,0.07501385416667
5426,16210,Médillac,Charente,Nouvelle-Aquitaine,France,45.21704735849056,0.01792849056604
5427,16210,Saint-Avit,Charente,Nouvelle-Aquitaine,France,45.24199724137929,0.03986189655172
5428,16210,Chalais,Charente,Nouvelle-Aquitaine,France,45.27367434554973,0.03714109947644
5429,16210,Orival,Charente,Nouvelle-Aquitaine,France,45.28357666666666,0.07286677777778
5430,16220,Eymouthiers,Charente,Nouvelle-Aquitaine,France,45.64620818840579,0.54669376811594
5431,16220,Rouzède,Charente,Nouvelle-Aquitaine,France,45.71325796178345,0.56168643312102
5432,16220,Saint-Sornin,Charente,Nouvelle-Aquitaine,France,45.69209186813188,0.44761373626374
5433,16220,Écuras,Charente,Nouvelle-Aquitaine,France,45.67989523809525,0.56340463203463
5434,16220,Montbron,Charente,Nouvelle-Aquitaine,France,45.67113393063583,0.50908794797688
5435,16220,Vouthon,Charente,Nouvelle-Aquitaine,France,45.65922145454545,0.44989118181818
5436,16220,Vilhonneur,Charente,Nouvelle-Aquitaine,France,45.67656024691359,0.4155187654321
5437,16220,Orgedeuil,Charente,Nouvelle-Aquitaine,France,45.69864718749999,0.48622015625
5438,16230,Fontclaireau,Charente,Nouvelle-Aquitaine,France,45.89351284210525,0.19621884210526
5439,16230,Villognon,Charente,Nouvelle-Aquitaine,France,45.86387302083333,0.10507885416667
5440,16230,Nanclars,Charente,Nouvelle-Aquitaine,France,45.84589353846154,0.22650461538462
5441,16230,Cellettes,Charente,Nouvelle-Aquitaine,France,45.87181906249997,0.13886625
5442,16230,Lonnes,Charente,Nouvelle-Aquitaine,France,45.93455629629629,0.17648092592593
5443,16230,Saint-Ciers-sur-Bonnieure,Charente,Nouvelle-Aquitaine,France,45.86169232876712,0.24278089041096
5444,16230,Saint-Groux,Charente,Nouvelle-Aquitaine,France,45.89069666666668,0.15689416666667
5445,16230,Luxé,Charente,Nouvelle-Aquitaine,France,45.89547528301886,0.12135962264151
5446,16230,Mansle,Charente,Nouvelle-Aquitaine,France,45.87975918032787,0.17573131147541
5447,16230,Maine-de-Boixe,Charente,Nouvelle-Aquitaine,France,45.8498524489796,0.18685489795918
5448,16230,Juillé,Charente,Nouvelle-Aquitaine,France,45.92752755319148,0.14197819148936
5449,16230,Val-de-Bonnieure,Charente,Nouvelle-Aquitaine,France,45.84104580645165,0.291486359447
5450,16230,Puyréaux,Charente,Nouvelle-Aquitaine,France,45.86546929687501,0.216697421875
5451,16230,Fontenille,Charente,Nouvelle-Aquitaine,France,45.9116653773585,0.17543028301887
5452,16240,Brettes,Charente,Nouvelle-Aquitaine,France,45.99828974789917,0.02244512605042
5453,16240,Villiers-le-Roux,Charente,Nouvelle-Aquitaine,France,46.04958416666667,0.10902958333333
5454,16240,Raix,Charente,Nouvelle-Aquitaine,France,46.00237226666668,0.11333853333333
5455,16240,La Chèvrerie,Charente,Nouvelle-Aquitaine,France,46.04560757575757,0.13339727272727
5456,16240,Souvigné,Charente,Nouvelle-Aquitaine,France,45.96983782608697,0.04911884057971
5457,16240,Courcôme,Charente,Nouvelle-Aquitaine,France,45.98500268456377,0.13109080536913
5458,16240,Theil-Rabier,Charente,Nouvelle-Aquitaine,France,46.05312685714286,0.042499
5459,16240,La Forêt-de-Tessé,Charente,Nouvelle-Aquitaine,France,46.07491026666667,0.07627506666667
5460,16240,Montjean,Charente,Nouvelle-Aquitaine,France,46.08316739130434,0.11109739130435
5461,16240,La Magdeleine,Charente,Nouvelle-Aquitaine,France,46.05047136363637,0.07881166666667
5462,16240,Paizay-Naudouin-Embourie,Charente,Nouvelle-Aquitaine,France,46.03160619718312,0.00031615023474
5463,16240,Empuré,Charente,Nouvelle-Aquitaine,France,46.02377797468354,0.04587936708861
5464,16240,Longré,Charente,Nouvelle-Aquitaine,France,45.99680953642383,-0.02390370860927
5465,16240,Villefagnan,Charente,Nouvelle-Aquitaine,France,46.01278464912281,0.09145429824561
5466,16250,Côteaux du Blanzacais,Charente,Nouvelle-Aquitaine,France,45.45728770034842,0.02196522648084
5467,16250,Saint-Léger,Charente,Nouvelle-Aquitaine,France,45.45696062500001,0.04252296875
5468,16250,Voulgézac,Charente,Nouvelle-Aquitaine,France,45.51510802325583,0.12904034883721
5469,16250,Chadurie,Charente,Nouvelle-Aquitaine,France,45.49644956140351,0.14023245614035
5470,16250,Bessac,Charente,Nouvelle-Aquitaine,France,45.43223525423728,-0.011825
5471,16250,Val des Vignes,Charente,Nouvelle-Aquitaine,France,45.50371799511004,-0.01648215158924
5472,16250,Étriac,Charente,Nouvelle-Aquitaine,France,45.52643212121212,-0.01107828282828
5473,16250,Champagne-Vigny,Charente,Nouvelle-Aquitaine,France,45.5084603409091,0.04069715909091
5474,16250,Bécheresse,Charente,Nouvelle-Aquitaine,France,45.50156164948453,0.08064319587629
5475,16250,Plassac-Rouffiac,Charente,Nouvelle-Aquitaine,France,45.52252397849461,0.07395731182796
5476,16250,Pérignac,Charente,Nouvelle-Aquitaine,France,45.46474981012658,0.08297405063291
5477,16260,Saint-Mary,Charente,Nouvelle-Aquitaine,France,45.84064864130436,0.36213380434783
5478,16260,Les Pins,Charente,Nouvelle-Aquitaine,France,45.81566374301677,0.37250284916201
5479,16260,La Tâche,Charente,Nouvelle-Aquitaine,France,45.87181876543209,0.35990419753086
5480,16260,Suaux,Charente,Nouvelle-Aquitaine,France,45.84265662650601,0.51615210843373
5481,16260,Cellefrouin,Charente,Nouvelle-Aquitaine,France,45.8895059390863,0.38106350253807
5482,16260,Chasseneuil-sur-Bonnieure,Charente,Nouvelle-Aquitaine,France,45.82751604651161,0.43853279069767
5483,16270,Nieuil,Charente,Nouvelle-Aquitaine,France,45.88486854748606,0.52614268156425
5484,16270,Suris,Charente,Nouvelle-Aquitaine,France,45.84997150326797,0.62543078431373
5485,16270,Mazières,Charente,Nouvelle-Aquitaine,France,45.83909503816792,0.55666885496183
5486,16270,La Péruse,Charente,Nouvelle-Aquitaine,France,45.87793274336283,0.62268672566372
5487,16270,Genouillac,Charente,Nouvelle-Aquitaine,France,45.84717067567571,0.57495720720721
5488,16270,Roumazières-Loubert,Charente,Nouvelle-Aquitaine,France,45.90367262068965,0.56761034482759
5489,16290,Hiersac,Charente,Nouvelle-Aquitaine,France,45.67315903225808,0.00690623655914
5490,16290,Moulidars,Charente,Nouvelle-Aquitaine,France,45.66636118518519,-0.03907540740741
5491,16290,Asnières-sur-Nouère,Charente,Nouvelle-Aquitaine,France,45.70498310344828,0.04165977011494
5492,16290,Douzat,Charente,Nouvelle-Aquitaine,France,45.70164020000001,-7.99e-05
5493,16290,Saint-Saturnin,Charente,Nouvelle-Aquitaine,France,45.67104213414635,0.04229329268293
5494,16290,Champmillon,Charente,Nouvelle-Aquitaine,France,45.65024835164834,0.0060632967033
5495,16300,Montmérac,Charente,Nouvelle-Aquitaine,France,45.44667892430281,-0.22119107569721
5496,16300,Saint-Palais-du-Né,Charente,Nouvelle-Aquitaine,France,45.54379503184716,-0.28190242038217
5497,16300,Saint-Aulais-la-Chapelle,Charente,Nouvelle-Aquitaine,France,45.4470704761905,-0.04626464285714
5498,16300,Ambleville,Charente,Nouvelle-Aquitaine,France,45.55819233766236,-0.22440727272727
5499,16300,Barret,Charente,Nouvelle-Aquitaine,France,45.48239509009008,-0.2080854954955
5500,16300,Criteuil-la-Magdeleine,Charente,Nouvelle-Aquitaine,France,45.5342745789474,-0.21053157894737
5501,16300,Brie-sous-Barbezieux,Charente,Nouvelle-Aquitaine,France,45.42310975609756,-0.04708008130081
5502,16300,Lagarde-sur-le-Né,Charente,Nouvelle-Aquitaine,France,45.51871777777781,-0.20361777777778
5503,16300,Barbezieux-Saint-Hilaire,Charente,Nouvelle-Aquitaine,France,45.48250866906471,-0.15962762589928
5504,16300,Salles-de-Barbezieux,Charente,Nouvelle-Aquitaine,France,45.45656538116591,-0.11652188340807
5505,16300,Vignolles,Charente,Nouvelle-Aquitaine,France,45.50982842767294,-0.09730955974843
5506,16300,Lachaise,Charente,Nouvelle-Aquitaine,France,45.51596713178296,-0.24086209302326
5507,16300,Guimps,Charente,Nouvelle-Aquitaine,France,45.46499395683453,-0.25547338129496
5508,16300,Saint-Bonnet,Charente,Nouvelle-Aquitaine,France,45.47308066914495,-0.08828408921933
5509,16300,Angeduc,Charente,Nouvelle-Aquitaine,France,45.47748200000003,-0.0608848
5510,16300,Saint-Médard,Charente,Nouvelle-Aquitaine,France,45.51105465909092,-0.13285079545455
5511,16300,Challignac,Charente,Nouvelle-Aquitaine,France,45.42521068750001,-0.085419375
5512,16310,Sauvagnac,Charente,Nouvelle-Aquitaine,France,45.74738335714286,0.647303
5513,16310,Lésignac-Durand,Charente,Nouvelle-Aquitaine,France,45.81679422480622,0.64722872093023
5514,16310,Cherves-Châtelars,Charente,Nouvelle-Aquitaine,France,45.81315088607595,0.5519558649789
5515,16310,Saint-Adjutory,Charente,Nouvelle-Aquitaine,France,45.76868248120301,0.48026684210526
5516,16310,Mazerolles,Charente,Nouvelle-Aquitaine,France,45.74033253164558,0.51753778481013
5517,16310,Montembœuf,Charente,Nouvelle-Aquitaine,France,45.77630688311688,0.54799194805195
5518,16310,Verneuil,Charente,Nouvelle-Aquitaine,France,45.784001171875,0.701647734375
5519,16310,Roussines,Charente,Nouvelle-Aquitaine,France,45.72385165775402,0.62480315508021
5520,16310,Le Lindois,Charente,Nouvelle-Aquitaine,France,45.75201794594596,0.596662
5521,16310,Vitrac-Saint-Vincent,Charente,Nouvelle-Aquitaine,France,45.80215508670522,0.49640520231214
5522,16310,Mouzon,Charente,Nouvelle-Aquitaine,France,45.79771435114503,0.61301106870229
5523,16310,Massignac,Charente,Nouvelle-Aquitaine,France,45.77951591078065,0.6563580669145
5524,16320,Blanzaguet-Saint-Cybard,Charente,Nouvelle-Aquitaine,France,45.47394991228072,0.31222166666667
5525,16320,Villebois-Lavalette,Charente,Nouvelle-Aquitaine,France,45.47829616161615,0.28390303030303
5526,16320,Édon,Charente,Nouvelle-Aquitaine,France,45.48469959731543,0.35313261744966
5527,16320,Boisné-La Tude,Charente,Nouvelle-Aquitaine,France,45.46885788135591,0.19182529661017
5528,16320,Gurat,Charente,Nouvelle-Aquitaine,France,45.43603662393164,0.26058662393162
5529,16320,Magnac-Lavalette-Villars,Charente,Nouvelle-Aquitaine,France,45.50963859504134,0.25880173553719
5530,16320,Ronsenac,Charente,Nouvelle-Aquitaine,France,45.45455595141701,0.23862765182186
5531,16320,Gardes-le-Pontaroux,Charente,Nouvelle-Aquitaine,France,45.51147927536231,0.30822195652174
5532,16320,Vaux-Lavalette,Charente,Nouvelle-Aquitaine,France,45.41809797979798,0.24815828282828
5533,16320,Rougnac,Charente,Nouvelle-Aquitaine,France,45.53846693181821,0.34829159090909
5534,16320,Combiers,Charente,Nouvelle-Aquitaine,France,45.50476283333334,0.40733566666667
5535,16330,Vervant,Charente,Nouvelle-Aquitaine,France,45.82896636363636,0.12610945454545
5536,16330,Saint-Amant-de-Boixe,Charente,Nouvelle-Aquitaine,France,45.79936420118344,0.1406126035503
5537,16330,Vars,Charente,Nouvelle-Aquitaine,France,45.75531033653846,0.12734456730769
5538,16330,Xambes,Charente,Nouvelle-Aquitaine,France,45.82375574712642,0.1059016091954
5539,16330,Montignac-Charente,Charente,Nouvelle-Aquitaine,France,45.77833326241136,0.10369723404255
5540,16330,Coulonges,Charente,Nouvelle-Aquitaine,France,45.83612456521739,0.08943826086957
5541,16330,Vouharte,Charente,Nouvelle-Aquitaine,France,45.80700580645163,0.07534748387097
5542,16340,L\'Isle-d\'Espagnac,Charente,Nouvelle-Aquitaine,France,45.66323749999999,0.19825416666667
5543,16350,Benest,Charente,Nouvelle-Aquitaine,France,46.03991022556392,0.45982240601504
5544,16350,Champagne-Mouton,Charente,Nouvelle-Aquitaine,France,45.9945038461538,0.41317220512821
5545,16350,Saint-Coutant,Charente,Nouvelle-Aquitaine,France,45.99538251428572,0.46300497142857
5546,16350,Le Vieux-Cérier,Charente,Nouvelle-Aquitaine,France,45.97670310126583,0.44433626582278
5547,16350,Turgon,Charente,Nouvelle-Aquitaine,France,45.95095280487806,0.40739024390244
5548,16350,Le Bouchage,Charente,Nouvelle-Aquitaine,France,46.04952075268817,0.37175806451613
5549,16350,Vieux-Ruffec,Charente,Nouvelle-Aquitaine,France,46.01165680327871,0.37706295081967
